x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,target
1.75391591986,-1.2838085833,-0.474434664942,-0.32850190276,1.16274881537,1.11009594889,-0.532773637026,1.0419464227,0.393644383721,1.50889354696,0.956792291879,1.02353916415,-0.137800240222,2.2143339286,-1.29640315516,0.289973141222,-0.534358221763,-0.281042232831,0.694729542941,-1.43326550775,0.924981550106,-2.05718061194,-0.549136916335,-3.17345007435,0.586500801384,-0.706654594504,-0.297165008079,1.79529077523,0.0624541177303,-0.0428653843168,2.24599505227,-1.09549429988,2.20400044113,-0.440800894521,0.70791385409,-0.523884475314,-0.169130762183,0.589125982608,0.466606464738,1.28709150167,0.68689987724,0.309170391823,0.686919201873,-0.598594210827,-0.39216770538,-0.0469488354628,0.645085727976,0.195846965371,-0.546133703504,-2.23727358385,-0.251025625288,-0.205206672474,-1.1771259224,-0.0473382656626,0.257551180303,-3.53343109701,-0.637646578563,-0.823977853231,0.451574976482,0.736426410245,0.276146305117,1.12834811203,-0.108136929924,-1.49195376772,0.278086585641,-0.0545998278471,-0.929213706111,-0.819470762641,1.13920566842,0.256271637533,1.42758174244,0.784541633048,-1.37244409242,0.41066624718,-1.71413862297,1.55698474985,-0.308711207081,0.495790582777,1.79484732114,-0.8952072164,-0.994383712408,1.32705697088,0.45951426052,-0.427028358768,-1.2334228657,-0.0828671550987,0.581093308673,-0.454964615825,2.21994432541,-0.0726202709231,-2.28780207434,-0.102622914387,0.23364389241,-1.71162807965,0.81631243257,2.70049244203,2.81335892443,0.343390647816,0.348733874085,-0.269751691396,5.0
0.579139051437,0.499695984511,1.84842055879,-2.03766334793,-0.490755160011,-0.874975064377,0.98824574328,0.117195029523,0.641343148704,1.04132487243,2.51441635903,-0.966310097197,0.723605001507,-0.237723782569,-1.14587549952,-1.14339828006,1.53732276608,-0.507352866673,-1.5279089522,-1.38342273236,-3.59926415192,-0.417617545827,0.793435197521,0.664671941208,1.32866795686,-0.253821796511,0.275176746293,1.32063208435,-0.350088673491,0.152108532408,-0.170315842508,0.96256118627,0.800813667832,1.08082175596,-0.669888656313,0.0954737709392,0.765246057458,-1.0301406968,-0.865402342606,-0.918497418687,-0.60023032739,-3.62710059518,-0.0829797333277,0.770059895108,-0.524408492022,-1.02444925581,-0.916720901069,-1.98236074038,-0.322863500826,1.30965588416,-0.623908030463,-2.56853914997,-0.99078509573,-1.05637693372,-0.527112994849,2.44100373338,-0.74294852929,2.36000473114,-0.405016804817,0.448846740884,-0.45439789409,1.27045878237,-0.835899844829,1.13596525022,1.54113169297,0.335459463855,3.52201883746,-0.575594554627,1.45574530183,-1.71250959105,-0.44455996362,1.62348712072,-1.82184431019,0.417282728636,1.86590697842,-0.179140164474,0.0416718539418,-0.0282762080993,-0.923823190646,-0.325695681067,0.55455814653,-1.46470197558,-0.38737500915,-1.8351471918,2.51981436496,-0.737865736368,-0.15946779571,0.520113309646,0.418687597905,2.28834051117,-1.04989871051,-0.113718286086,0.918633110868,1.2124125002,2.53499587144,-1.69451467526,-2.51908086886,0.531062172128,-0.429925016514,-1.03362489896,2.0
3.45563091747,-0.843593413532,-1.18026278694,-1.388970794,-0.763881010254,-0.809791150614,-0.225052147364,0.818787335533,1.02115275452,-0.486736022205,3.9927564179,-2.13325006858,0.891582829548,0.332779915509,-0.961519148687,-0.526912889643,-1.88109921962,0.169461589866,-2.21356642681,0.163718159679,-4.28736821956,-1.02037033178,-0.00343691813777,2.01552103732,-1.00839317768,0.235220250896,-0.439531523265,1.06571369905,0.413584437018,-0.685648507498,-0.527321566527,2.82514615702,0.566295227899,0.229833570546,1.13440195991,-0.909728676013,1.89721160159,1.91207322612,0.104404381758,-1.96277282542,-1.53062374825,-3.57254669886,1.02610133961,0.466837611146,0.211855545365,0.068331059435,0.659425455127,-1.21143415738,0.732816026663,0.858641666185,0.938540974997,-1.57014062223,0.417784933786,1.45480468015,-1.33515122722,3.25708685085,-0.8710357174,4.20966731173,0.887324528052,-0.988987048522,0.709212931316,-0.0627754544882,-0.643753363074,0.319763259906,1.53204436112,-0.664473642667,3.28435337895,-0.481290428654,0.57502725481,-0.351906221758,-1.12491872581,-0.886281311705,-1.79640931135,0.900914783901,-1.71791989481,0.163229693772,1.04754062145,0.427203878162,-1.06421788933,-0.892926685655,1.11262083615,-2.52476249615,-0.0402416824504,0.544495071007,2.44232084848,-0.415876383776,-0.206329430238,0.63473152746,0.427337459907,-0.731539847724,-1.5263040957,-0.812183903062,-0.67795753716,2.54518366033,2.2285830411,-1.91128733884,-3.96563531547,1.29300322023,0.196378538243,-0.739822914677,3.0
2.91703277121,-1.36922711347,1.31268817845,-0.445185412158,0.218092806462,1.99002951352,-1.17666515739,-0.116771679112,1.24243728653,0.100773247397,1.22127417836,1.37569935993,1.69688981958,0.406937775893,-0.0974852259771,-0.142420735088,1.76083133994,0.478846867833,-0.230929633743,-0.12557558793,1.31592253725,-0.906928099631,-1.65722251188,1.00958379426,-1.20668305374,1.05489241255,0.203510360415,0.509179178469,-0.17735654864,-0.257389266285,-0.210304494992,0.315963714205,0.587393386418,-0.681739934115,0.709137145511,0.295112767077,0.0184900589472,0.426630690042,-0.544736472654,-0.822850492162,-0.50202090231,-0.444583203534,1.16563934569,-0.706266347904,-0.20023333539,-0.746436359227,-0.47889833181,-0.62833083459,-1.22518349857,0.809934492501,-0.674345826596,1.03023289009,-1.92748242753,-1.44492250415,0.923777852644,-1.73393076139,-0.589507172305,-0.240815400198,-0.952454241715,-0.295002708517,0.865558765674,-0.900316908118,0.326158863916,-0.458899087791,0.890382095765,0.463224456,0.270883357787,0.683692197853,-0.431720682089,1.25070811827,0.73586244001,1.181000531,0.343973957993,0.40548095406,-0.38715105585,-1.94344315231,-0.996751902406,0.0182800857588,1.18302283401,-0.439554355086,-2.16136109263,0.644289086632,-0.256695028124,0.944042148149,0.356356702608,-0.422929240473,0.615118855825,0.113897571998,2.51593131623,-0.0651988843498,-0.910900123349,-1.69170182259,-1.90386247512,-0.437866972028,-0.54227171015,1.10458417941,-1.13243403827,0.580518545596,0.953035365098,1.64327132769,0.0
1.56529591329,-0.0720159984565,1.26367236722,0.92694649223,-1.76954740827,0.745730756065,0.977034201875,3.0029041826,1.84717841606,-1.13267523598,5.65725114787,-1.52990068918,0.142955627088,3.6287976618,0.86360462267,0.449464281486,-0.949006486259,-1.96205095391,-1.81603153008,0.0471149074388,-1.77050120911,-3.86667859599,-2.05756432072,-0.172701576204,0.357373030822,0.515891187528,-0.181290554922,1.91067364784,-0.0672646754713,0.0859932598506,-2.26861874026,3.56787987929,1.13226196738,-0.794038798339,0.0178857846423,0.224814476451,0.264215311291,0.288429337277,2.32404369729,-1.45480079624,-2.04655528642,-0.898781390966,2.32771523075,-0.600967263349,1.71920022995,-0.307227279648,1.52601519262,-1.15600923938,1.35685781516,-1.1645059207,0.00838268420991,1.21094487564,0.203230079595,2.03268075442,-0.710988211281,-1.16943205766,-0.554175348506,4.14539823959,-0.612124159246,-1.01946378322,0.23512425784,0.243162472474,-0.632720783582,0.171207372374,0.451210862983,0.0482166069569,0.160104920447,-1.29373361177,1.0561349225,0.718408046973,0.140930121443,-0.683082944652,-2.34304506445,0.870593837344,0.421212068113,-0.0221867401565,-1.2671792316,0.910749148535,1.35239195158,1.47764576458,-1.03851416426,-0.982994095494,-1.08509776245,-0.267247082512,0.0436569618181,0.526727741636,1.80154534481,-0.601135418338,3.57936824668,1.7228770401,-4.44351231002,0.158105245473,3.59199914737,1.86644340006,1.93086146877,1.73116203609,-1.20696632703,-0.9567066059,-0.343487985862,1.194939382,3.0
1.66483999737,0.780262805017,-0.492934081509,-0.687751167681,-0.273976930373,-0.201735778744,-0.517957165066,-0.439051914541,0.441450196094,0.173439690973,1.05632475903,1.43376972584,-0.237911147201,0.0393780444992,-0.792114175241,-0.209040889485,0.268538051443,2.66920828277,-0.21952194882,-0.0726536123862,1.17842212996,-0.62904100432,-1.58105342901,1.35256585032,0.115710331147,0.174822019793,0.79064983322,0.449577204485,1.34736632268,1.78282466774,-0.330320513127,0.190802806248,0.103535813975,0.183814453372,-0.0474047771759,0.310364411161,0.446319360561,-1.37472510826,-0.876224352052,-0.924152313923,-0.409767869321,-0.785768364648,1.2255904623,0.743102978577,1.13411080481,0.710102542469,0.940881400571,0.111832080985,0.574543069603,0.641222639588,0.514135353268,0.787174880817,2.04642154672,0.514689435979,1.22751829715,-1.40758957065,0.104934295021,-0.311709781871,0.674112803637,-0.475299185389,0.0317731323653,0.148648884769,1.76661738953,1.04497986524,0.275920252028,0.318320430342,0.602742255638,0.908919735948,1.83217314178,1.38389199665,0.64015120563,0.499522563011,0.490505180303,0.545100888643,-0.130219435416,-2.10908099882,-0.762847315136,1.21083715926,1.0183160263,-0.425500375415,-1.5868761615,0.492554810935,-0.916031632649,-0.939662115933,0.585580102341,-0.603152252035,1.19025963763,-0.459678658602,2.27056398021,-0.814210189285,-0.573867718546,1.20455384478,-0.513993359739,-0.471973994968,-0.680113829043,0.809775477934,-1.53001959442,0.849555260179,-0.639680902324,0.295647583444,3.0
0.260179075623,0.111171810704,0.85940981687,-1.43056002856,0.721526431129,0.365373769241,1.26778392792,2.8531788812,-2.62457549745,-0.824024553146,1.97754716011,-1.02681996631,-0.145862554065,1.20213420754,0.238019644829,-0.330044144567,-1.31807226961,-0.588003971477,-2.53917620624,-0.475614147627,-0.601673693391,-0.825198231565,0.747099762689,-0.511251165798,-0.567772698033,-0.886664811515,0.955126523899,-0.772816998235,0.53485508264,0.594909958014,-0.386817022993,2.89554739962,1.6638880355,1.06344228919,0.0805704675003,-0.00511675518214,-0.48892440998,-0.526167248591,2.38498276924,-0.690390723876,-2.97532763716,2.00604107278,-4.54532603919,-0.0259444153798,0.808572013305,0.405573998791,0.263187833234,-1.33975359075,-2.66683976575,-0.534272468344,1.5000776421,1.79860332242,-0.082219638261,-3.96771144459,-1.31543710206,1.2116331605,-1.54107237013,2.03286562217,-0.954925506622,0.850704883599,-0.576464899239,0.239191269952,0.0923002943611,0.378701959908,-0.755170841156,1.2478639978,-0.0488427620362,-3.0220016056,2.52608295292,0.268560612124,0.164247993029,1.37876644654,-1.44796341817,-4.387530055,-0.444332338999,0.103031298933,0.828578837253,-0.742162847271,-0.580264820548,0.909293900179,-0.52800497735,1.26501883486,2.28418695129,0.483792660632,1.60847308669,2.20944989087,0.937939372482,1.52581274551,2.70156139433,0.68646045903,-2.5566437908,-0.498160882776,-0.648930291351,3.1966992341,3.97746285607,-0.870748782832,0.623554785118,1.12616495508,-0.210268183689,0.585677546761,1.0
1.53108122662,0.427551801109,-0.0741620128861,-0.777093153469,-0.750486575037,0.424604508446,0.90878332978,0.984506942523,-1.22178501146,-0.638601442136,2.34766034642,-1.37261623645,-0.667304937877,1.79623833306,-0.953323456737,-0.424251714612,1.32404481416,0.889401029844,-0.0584218749972,-0.167867061981,-1.5110977588,-1.81329336718,-0.901163998802,-0.386611168342,-2.23155422039,-0.412612842537,-0.750614924008,1.24273725535,2.22690313925,1.38332974855,1.00813759941,1.15518352435,-0.322069824854,-0.243907742459,-1.25390275912,0.00246178546303,1.24593445831,-0.373762149968,1.00568695057,-0.294350851405,0.0410353825417,-0.987434780977,2.83968039338,0.256279627291,0.578010355155,1.49749571591,-0.21044388444,0.7801961312,-1.63804028694,-0.348175927772,-0.321532757944,-0.251562090616,-1.80811732042,-0.00043362841861,0.184488883602,-0.423041297757,1.52961029416,2.11019180279,-0.769228598472,-2.22385306237,0.224138101539,-0.34910265624,0.571935769601,0.26477278299,1.16512358341,-0.431817309664,-0.204257597954,0.00887797486884,-0.037469889415,0.0318375590855,-0.380755100425,0.707816320638,-1.08807900215,2.13095838627,-0.233496351227,0.258641169202,-0.862163415904,1.32332992634,0.554370726765,-0.0128643819667,-2.11955183564,-1.50155026871,-0.372082207737,0.216371486179,-0.927653878145,-0.245875060124,-0.115509431125,1.53392144449,-0.0125316131244,0.347357013257,-1.46996642027,-0.511950364133,0.954794799815,0.240437734071,-0.145826961968,0.998780280658,-0.436177976099,0.546388764309,0.824163316849,0.721331008262,0.0
-0.268337389941,0.900652909766,-1.05906635857,-0.872368793563,0.0926543086307,0.244358417972,-0.243924719705,2.36760304395,0.131171634953,-2.33689239527,-1.56759488643,-4.62347060718,-1.09855382558,0.598883132866,1.79686317695,0.931386388596,-0.0784920981006,-1.33072012284,-0.407257636875,0.435527169404,-2.75867653253,1.10021290408,3.2882248703,-2.27618791571,2.17371340307,0.128512636791,-0.274874055496,-2.0494333929,-0.0482684052021,1.76046462847,-0.830076364391,1.74019691212,-0.600744545382,0.327487757125,0.652057149324,-0.824979824992,0.901095688077,-0.508762864682,3.84487379262,1.3538207435,-0.515402108747,3.51145567671,-3.45380520029,1.59188656813,0.449412886141,-0.441992994365,1.58367010135,0.850998197061,-0.283667671679,-0.0267674782952,-1.50481891653,0.11252149461,2.21041635676,-1.53958887168,-0.653891459388,4.13766961462,-0.375467795642,2.32050714669,-0.011210030135,0.216994365512,1.72449386735,0.476702845263,0.403792315755,0.759871820617,0.899887717201,-1.43982765855,-2.56542170739,-2.81226370948,0.914899337004,-0.300590569171,-2.09460655229,-0.527146333924,-1.00087476803,-2.35877766087,0.352106795938,-0.211338157137,-0.699528758472,0.266643333217,-2.69777424217,-1.62815356095,-0.541438564212,-1.44378268013,0.476725284285,0.648227971307,-1.61655159584,2.59727380047,0.670551708612,-0.179146477527,-5.11075822405,-1.776224095,0.7578723974,1.0344101965,0.159260632572,3.00811710544,1.82213685895,-2.19995123568,3.19614203715,-2.29523849063,-0.335957278442,-2.04830539018,1.0
-0.445071099135,-1.15231231192,-0.176440917353,-0.435752779227,0.100010499342,1.37358810934,-1.36236003389,0.84129091577,1.19348231526,0.287117032793,2.78266788456,0.828662770415,-0.194531414195,1.8998213977,-0.599601448887,-0.88374400846,0.219515616163,-1.25829652834,-0.317978842,0.197170843984,0.509740715932,-2.34764305403,-1.9870293568,-0.172987279181,-0.0638334887263,-0.115237088601,0.61464741571,1.60994592209,0.83271472193,1.51194683087,0.467365271485,0.743450659541,-1.18842720896,0.231276335762,0.698884934785,1.50532172602,-2.1817322303,-0.0410705299837,0.175658180303,-0.622099359667,-0.485411483833,-0.899090619594,2.23291284506,0.201224931021,-1.28769381387,0.478759105925,0.540006104902,0.264918337226,-0.777354374641,1.87232084072,-1.11978987534,0.704403763968,1.65863607762,-0.295110011073,-0.410076838616,-2.58441759982,-0.467300976882,0.782192398831,2.46858489366,-0.210686137704,2.1274992771,0.601610482588,-0.93199977753,-0.317111280751,-0.893057304683,0.404184641918,0.14701530637,0.144174375391,-0.841500871539,0.0419871252011,0.917386777182,-0.457460319232,-0.812218765739,1.18121086274,-0.38991119308,1.06134437175,1.16746118971,1.022350689,1.76948505719,0.251490034663,-0.202016718642,0.301328300847,-0.121577517752,0.679889674706,-0.151461884733,-0.433517577169,-0.565813121617,-1.15088034328,3.20135790841,-1.30174812191,-2.43258716852,-0.606069179096,0.142003105236,-0.505256291093,0.138692158626,2.08737538442,-0.547704519933,0.31667965979,-0.110217277256,-0.363320459306,0.0
