x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,target
-0.640730831637,0.677929480838,-0.285153480842,0.469126570424,1.62936127945,-0.407574914906,0.677929480838,0.781634413421,-0.132065136609,-0.125852294603,238.342700025
-1.25722864816,0.199882941625,0.369755048623,0.905827632317,2.19928443006,0.407064145005,0.199882941625,-0.276165383798,0.136314401593,-0.835977095685,30.823609225
-1.35133032641,-0.159820701267,-0.667650147032,-0.0671869638837,1.30916041147,-0.702359219475,-0.159820701267,-0.133427210405,-0.683427821662,-1.01657431055,-135.707089603
-2.43278732414,-0.996848568852,-0.704290255613,-0.750186032993,1.06686546843,-0.0822921123774,-0.996848568852,-1.86014139032,-1.1516614403,-1.85072077455,-579.983211384
-1.4752128547,-0.318454303858,-0.682220612328,-0.151922312595,1.14862441136,-0.583869074744,-0.318454303858,-0.621998999732,-0.619676894346,-1.13455301363,-250.729762356
-2.03611776605,-1.07859900466,-0.499541721974,-0.172896100557,1.22900074577,-0.39822755784,-1.07859900466,-1.42867640708,-0.83190312231,-1.70176122555,-505.959443469
-1.69154448033,-0.526729575135,-1.08096932748,-0.458261571617,0.553428752749,-1.14527877573,-0.526729575135,-0.684251222108,-1.4807736515,-0.981173956799,-331.72858738
-0.441203636303,0.624857525984,0.518443479888,0.884419071296,2.27069611217,0.458039635659,0.624857525984,-0.164599778765,0.381948000091,-0.118522203055,171.255615313
-2.64806710395,-1.8977608526,-1.10947822644,-1.32728579794,0.566496893869,-0.719584372259,-1.8977608526,-2.53770488615,-1.6634541376,-2.32854550967,-906.764602341
-0.355480087586,0.576553457839,0.630524405408,1.03495372219,2.51143305533,0.900121758407,0.576553457839,-0.372275699202,0.410074184387,-0.0761348842157,153.852731665
-1.69949703667,-0.419545204727,0.0692869114854,0.391948765127,1.81263096339,0.441569402242,-0.419545204727,-0.951968411307,-0.233559720804,-1.14370894412,-227.677204249
-1.55051216081,-0.491795870396,-1.17932525878,-0.386376192038,0.616603742345,-1.37320656951,-0.491795870396,-0.476046402728,-1.40264863539,-1.31497597854,-279.021090032
-0.715000695261,0.576233998512,0.32893905084,1.45500806278,2.01045113,0.322034408307,0.576233998512,0.488991676059,0.344034683994,-0.22322281051,263.069956086
-3.23035379714,-1.80902911248,-2.6731990358,-1.74652160743,-0.918981755045,-2.82632110869,-1.80902911248,-1.62824347312,-2.8975649333,-2.82339114394,-938.386241156
-1.17111244296,-0.186771193387,-0.266398280608,0.230859326995,1.46399104337,-0.697977820745,-0.186771193387,0.0295065730775,-0.566415982287,-0.631914845263,-67.5252621418
-1.63444138459,-0.616895025418,0.315483451992,0.41755031899,2.1953272205,0.296883813417,-0.616895025418,-0.837919225307,0.108450556256,-0.915180872343,-182.74555487
-1.810664798,-0.529153134027,-0.428361799351,-0.212132432872,1.38223525253,-0.359660190217,-0.529153134027,-0.718988473097,-0.463525883316,-1.31740250066,-287.95333383
-2.08956737113,-1.12998065773,-0.737849579877,-0.544802867398,1.22551870039,-0.467990303955,-1.12998065773,-1.9783262836,-1.11120658269,-1.49132391672,-620.050952823
-1.15591626121,0.190181615478,-0.891201605331,0.0640451105786,0.996385281781,-0.736474729294,0.190181615478,0.0230763879427,-0.945823369975,-0.849914878132,-47.8554616848
-2.05961913258,-1.34798076451,-0.993987827569,-0.485186730698,0.937014537561,-0.225123723594,-1.34798076451,-1.71401731665,-1.23149825939,-1.42923134752,-568.850227613
0.590046315549,1.85517416426,0.9754609047,1.78303797809,2.82642217071,0.68039905253,1.85517416426,1.74946109948,0.999024027248,1.13166797344,691.202435761
-0.970406463865,0.22303384045,0.568303486575,0.873358635851,2.15189969427,0.495893015487,0.22303384045,-0.201806256859,0.0341804613365,-0.420376058785,44.4259087656
-1.08675905159,0.309314443511,-0.294441196716,0.654828097996,1.65428953313,-0.514577061893,0.309314443511,0.38662241692,-0.0189576083446,-0.402030034108,78.5877643491
-1.96733925037,-1.12029453182,0.0262028697139,0.239564420252,1.86526514934,0.0678273416123,-1.12029453182,-1.40313518737,-0.324794774378,-1.48126490023,-431.145241404
-0.587314477663,0.320144479016,0.994342164195,1.24683224517,2.86619462208,1.02551834462,0.320144479016,-0.245889705646,0.788248482811,-0.0975604178089,135.098135105
-1.73005195224,-0.578643185376,-0.00501481427937,0.339729247119,1.69991275149,0.196267374749,-0.578643185376,-1.45332991721,-0.371253313598,-1.10745813256,-345.832093383
-1.10468513765,-0.00120080333512,-0.0961174437866,0.330005529438,1.51268239534,0.403192760388,-0.00120080333512,-0.939509864675,-0.262303557062,-0.710096448411,-117.90999924
-1.30041965191,-0.0156795482612,-0.351275450694,0.473432326163,1.47320945721,-0.434715289412,-0.0156795482612,-0.0348347138191,-0.644566892945,-1.07396933606,-94.3702132772
-1.65316517898,-0.513448721632,0.426991741883,0.545176520958,2.28060237938,0.347934155058,-0.513448721632,-0.728328202437,-0.142523013729,-0.877158195335,-148.398602996
-2.00032743083,-0.719514019666,-0.593747000039,-0.00255835059456,1.1441319479,-0.281153648784,-0.719514019666,-1.20436182663,-0.869502256784,-1.276528483,-358.903399238
-0.811431550026,0.524826148685,0.00454536515381,0.514152144059,1.79174542982,-0.397540650631,0.524826148685,1.05358484945,-0.188954773565,-0.636639069904,221.353703491
-1.68142837174,-0.431835393662,-1.17126604213,-0.183897331001,0.355562303017,-1.36112963241,-0.431835393662,-0.558343771296,-1.46986870802,-1.40574772949,-348.702175429
-1.83833209697,-0.837259518489,0.25972299168,0.0779113427914,2.18212465926,0.53985783771,-0.837259518489,-1.70757712687,-0.155761360767,-1.18851837575,-411.661998227
-2.09528617855,-0.843095229246,-0.634199484832,0.159109983089,1.06838004747,-0.418628826185,-0.843095229246,-1.48007745856,-0.895920221046,-1.54500188814,-440.975894671
-0.792798239877,0.63670774119,0.343839159125,0.756829290317,1.93752315324,0.0734054114239,0.63670774119,0.233734089327,-0.172719986234,-0.171860497102,137.244905736
-0.885459192739,-0.0407391003714,0.0463218629224,0.864183667967,1.89223572192,0.162169874089,-0.0407391003714,-0.513614241807,0.0433569183941,-0.593267152814,-42.2634689431
-0.848742734459,0.0414846180161,-0.292669375434,0.379583685322,1.63928030783,-0.0264923789565,0.0414846180161,-0.513867838966,-0.25646548997,-0.485231603596,-67.5041395437
-1.09359579597,0.324546831454,-0.24867935688,0.215789558705,1.5844331833,-0.489792219601,0.324546831454,0.483762500531,-0.602018536807,-0.462629939795,67.9060377604
-1.99462802099,-1.0647420869,-0.885596199861,-0.545089870156,0.636150932236,-0.9278761587,-1.0647420869,-1.14353381335,-1.35523585576,-1.57986275607,-477.583800457
-1.61735141624,-0.44463219584,-0.358526434069,0.123404428287,1.40424675425,0.108019392324,-0.44463219584,-0.823814471816,-0.581209985615,-1.02571818379,-253.927628964
-0.831726794334,0.109683348082,0.442024559389,1.05492036129,2.27850170052,0.769737069557,0.109683348082,-0.921519478506,0.619977377058,-0.260498112338,-28.5308947599
-1.91427967767,-0.878802226923,-0.91620836561,-0.471911074269,1.12673528631,-0.569364884344,-0.878802226923,-1.12150963402,-1.0951489387,-1.27469821931,-404.466671135
-1.27306619359,-0.0669957730655,-1.64949587565,-0.264300708619,0.533236197426,-1.67665757004,-0.0669957730655,0.141660308899,-1.32257230228,-0.909305556316,-149.906844868
-1.34414150217,-0.292054212912,-0.575921522492,0.277503204899,1.38038166677,-0.352985413945,-0.292054212912,-0.468853344787,-0.751978839904,-0.778806851797,-151.641270279
-0.319950703436,0.553129949394,1.3468976929,1.5325184603,2.94389006997,1.82275681195,0.553129949394,-0.436905327782,0.905536521169,0.310495268949,210.100094066
-1.89295509077,-0.567081065882,-0.776513482188,-0.49386766978,0.911096393374,-0.257404784542,-0.567081065882,-1.72103364321,-1.30475890126,-1.62508513331,-500.075723153
-2.45448396879,-1.40818405808,-1.8937155903,-0.852195485263,-0.0501671124816,-1.71539795071,-1.40818405808,-1.77217736549,-1.91014840056,-1.84280582215,-709.451573105
-1.90227385747,-0.605375629146,-1.12306823831,-0.554325409584,0.798495864185,-1.19164165997,-0.605375629146,-0.688850416909,-1.42605382529,-1.74225616616,-367.268925049
-2.54473797011,-1.47199280024,-0.917686944127,-0.834120052823,0.539638077699,-0.789764188388,-1.47199280024,-1.89714749361,-1.51220026825,-2.00627731732,-737.18750011
-2.38609086201,-1.06138189322,-0.808787799334,-0.357230039048,0.94423431458,-0.726051699112,-1.06138189322,-1.40416766385,-0.86368309144,-1.69944113261,-549.533340081
-1.53326948207,-0.707832213593,0.321689695411,0.254930009213,1.97392554829,0.479817647305,-0.707832213593,-1.51097766619,-0.21718134051,-1.11662879294,-361.458868879
-1.73560287107,-0.593953676594,0.0741410159461,0.670282407064,1.82753369428,-0.0620200964467,-0.593953676594,-0.628089032146,-0.0797372941761,-1.10042183689,-214.212309656
-0.539946688544,0.282146512491,1.67153870527,1.5503401187,3.42749014837,2.03214356702,0.282146512491,-0.974844003562,1.14897807576,-0.00868586618933,81.8819547543
-1.89656619809,-0.513386100713,0.0311948294461,0.293596683433,1.69889208748,0.629893250734,-0.513386100713,-1.55333804709,-0.590747916801,-1.46331812188,-323.619024519
-1.92237153096,-0.732906304934,-0.823522731658,-0.243045540167,0.848958631493,-0.650473990865,-0.732906304934,-0.870864215608,-1.21292962954,-1.37171413248,-395.645439457
-1.83430689063,-0.745490152443,-0.365890116185,-0.0706175406925,1.31221555865,-0.580947133737,-0.745490152443,-0.896175350273,-0.833693990245,-1.25010569655,-345.828186062
-2.6804085592,-1.44359663963,-1.06984278985,-0.661450374564,0.799920235411,-1.44892637836,-1.44359663963,-1.44263450124,-1.36746593624,-2.12919507827,-662.168595027
-1.20435756551,0.00856716868972,-0.243518748526,0.383607890482,1.62825693222,-0.0695022259908,0.00856716868972,-0.583281798627,-0.245234096796,-0.662971730332,-134.909809633
-1.16032232427,0.00565832811085,-0.845270513582,0.131991644662,1.13901116077,-0.948579960512,0.00565832811085,0.364269523296,-0.873882300679,-0.832705626495,-57.8111312258
-3.28533192282,-2.06151259219,-1.72265203298,-1.85546943397,-0.155261947743,-1.72699987696,-2.06151259219,-2.13208570279,-2.16341075599,-2.87571816957,-1003.27816332
-1.91271663047,-0.755707883133,-1.01568730216,-0.517221332477,0.768844737866,-0.798492134828,-0.755707883133,-1.17350127203,-1.46951619057,-1.49462138702,-459.461909888
-1.22228127228,0.440015742264,-0.32115608996,0.139206670233,1.42186977094,-0.04654318549,0.440015742264,-0.17260830832,-0.56257621927,-0.765410556319,-44.5042346285
-2.0701555469,-0.696050985087,-0.604202623865,-0.0925325664133,1.09677329177,-0.640620893297,-0.696050985087,-1.13733222547,-1.08226072381,-1.54695211877,-405.51612015
0.227139237236,1.4023705317,1.21895844432,2.22708728475,3.19382255348,1.29725486897,1.4023705317,1.67230396771,1.26688633729,0.769972289855,758.258976841
0.307770431308,1.66314071965,1.33120024546,1.99643050041,2.96887600791,0.814088168542,1.66314071965,1.73638487756,0.824793273911,0.591084785404,706.830633186
-0.626164318058,0.288474452199,1.06338068657,1.48985351229,2.73197244081,1.28916688564,0.288474452199,-0.51939180709,0.802124782268,-0.171010486943,154.52523802
-0.249873890832,0.9762203694,1.57034549538,1.79187035669,3.49501779104,1.41898246284,0.9762203694,0.506070207552,1.60032006252,0.467475747559,481.931806207
-0.917728038267,0.306712884516,0.598481675522,0.971273294263,2.40360948363,0.464611142517,0.306712884516,-0.0785972647441,0.267431580815,-0.198357975897,106.960290915
-2.02661990662,-0.761336425541,-1.59367158823,-0.652908456416,0.299560351188,-1.62707763787,-0.761336425541,-0.749466307056,-1.5825646427,-1.59058375328,-496.95536186
-1.99969840446,-0.901575563975,-0.235878087083,0.0848574180088,1.33932930117,-0.155885812376,-0.901575563975,-1.2398861813,-0.57455589635,-1.19931713624,-400.662148141
-1.66115358137,-0.466349724207,-0.645232572522,-0.0501848509254,0.972193731932,-0.371702732889,-0.466349724207,-1.12508507632,-1.17479888256,-1.21517093171,-357.847889179
-0.346764568696,0.713639058983,0.554077530306,1.47246659052,2.42376958345,0.774461191848,0.713639058983,0.21626290747,0.420448920487,0.228518741983,338.682481079
0.362137075705,1.55710618443,1.10540716804,1.4859912769,2.78295792939,1.27085032111,1.55710618443,0.830457708883,0.689808142148,0.963562874459,570.406301884
-1.02937192072,0.162126931678,0.0957627194517,0.556426190712,2.06987365847,0.685594386392,0.162126931678,-0.606562933022,0.108297418449,-0.350501571571,-58.1235699008
